CustomerID,Recency,Frequency,Monetary,Recency_segment,Frequency_segment,Monetary_segment,Campanha,CAC,ROI,Lucro_Cliente,Ultima_Compra,Dias_Sem_Comprar,Grupo
13318.0,1,3,640.76,0-50,0-5,0-2000,CMP034,1403.19,-0.5434,-762.43,2011-12-08,1,Regular
13319.0,5,26,10845.55,0-50,25-30,10000-12000,CMP013,809.51,12.3977,10036.04,2011-12-04,5,Engajado
13320.0,78,4,1532.2,50-100,0-5,0-2000,CMP019,593.24,1.5828,938.96,2011-09-22,78,Regular
13321.0,72,2,567.36,50-100,0-5,0-2000,CMP031,1157.44,-0.5098,-590.08,2011-09-28,72,Regular
13322.0,17,1,199.48,0-50,0-5,0-2000,CMP004,327.19,-0.3903,-127.71,2011-11-22,17,Regular
13323.0,3,5,787.85,0-50,5-10,0-2000,CMP013,809.51,-0.0268,-21.66,2011-12-06,3,Regular
13324.0,36,10,7121.95,0-50,10-15,6000-8000,CMP040,1656.14,3.3003,5465.81,2011-11-03,36,Engajado
13325.0,82,1,675.3,50-100,0-5,0-2000,CMP029,1146.55,-0.411,-471.25,2011-09-18,82,Regular
13327.0,39,8,3627.77,0-50,5-10,2000-4000,CMP037,1534.16,1.3647,2093.61,2011-10-31,39,Regular
13328.0,316,1,1308.48,300-350,0-5,0-2000,CMP028,1090.24,0.2002,218.24,2011-01-27,316,Ocasional
13329.0,32,2,789.0,0-50,0-5,0-2000,CMP023,517.75,0.5239,271.25,2011-11-07,32,Regular
13330.0,93,3,1140.93,50-100,0-5,0-2000,CMP014,474.66,1.4037,666.27,2011-09-07,93,Regular
13332.0,14,1,350.90000000000003,0-50,0-5,0-2000,CMP017,524.29,-0.3307,-173.39,2011-11-25,14,Regular
13334.0,82,3,3502.32,50-100,0-5,2000-4000,CMP018,643.37,4.4437,2858.95,2011-09-18,82,Regular
13336.0,77,1,795.12,50-100,0-5,0-2000,CMP040,1656.14,-0.5199,-861.02,2011-09-23,77,Regular
13338.0,158,1,437.02,150-200,0-5,0-2000,CMP025,1048.37,-0.5831,-611.35,2011-07-04,158,Ocasional
13339.0,201,1,860.12,200-250,0-5,0-2000,CMP019,593.24,0.4499,266.88,2011-05-22,201,Ocasional
13340.0,45,7,10736.48,0-50,5-10,10000-12000,CMP031,1157.44,8.2761,9579.04,2011-10-25,45,Engajado
13341.0,261,1,775.85,250-300,0-5,0-2000,CMP043,1290.94,-0.399,-515.09,2011-03-23,261,Ocasional
13343.0,178,1,303.43,150-200,0-5,0-2000,CMP011,150.3,1.0188,153.13,2011-06-14,178,Ocasional
13344.0,68,3,2511.69,50-100,0-5,2000-4000,CMP035,1415.25,0.7747,1096.44,2011-10-02,68,Regular
13345.0,288,1,339.5,250-300,0-5,0-2000,CMP022,435.33,-0.2201,-95.83,2011-02-24,288,Ocasional
13347.0,70,1,291.36,50-100,0-5,0-2000,CMP017,524.29,-0.4443,-232.93,2011-09-30,70,Regular
13348.0,64,1,233.76,50-100,0-5,0-2000,CMP001,258.61,-0.0961,-24.85,2011-10-06,64,Regular
13349.0,11,1,197.32,0-50,0-5,0-2000,CMP038,1347.91,-0.8536,-1150.59,2011-11-28,11,Regular
13350.0,16,2,879.12,0-50,0-5,0-2000,CMP042,1705.66,-0.4846,-826.54,2011-11-23,16,Regular
13351.0,66,1,323.94,50-100,0-5,0-2000,CMP024,557.84,-0.4193,-233.9,2011-10-04,66,Regular
13352.0,60,1,347.98,50-100,0-5,0-2000,CMP028,1090.24,-0.6808,-742.26,2011-10-10,60,Regular
13354.0,71,1,743.53,50-100,0-5,0-2000,CMP041,1369.84,-0.4572,-626.31,2011-09-29,71,Regular
13355.0,122,1,674.7,100-150,0-5,0-2000,CMP028,1090.24,-0.3811,-415.54,2011-08-09,122,Regular
13356.0,80,1,768.24,50-100,0-5,0-2000,CMP011,150.3,4.1114,617.94,2011-09-20,80,Regular
13357.0,257,1,609.4,250-300,0-5,0-2000,CMP024,557.84,0.0924,51.56,2011-03-27,257,Ocasional
13358.0,269,1,389.03,250-300,0-5,0-2000,CMP025,1048.37,-0.6289,-659.34,2011-03-15,269,Ocasional
13359.0,64,1,389.56,50-100,0-5,0-2000,CMP019,593.24,-0.3433,-203.68,2011-10-06,64,Regular
13362.0,9,4,3090.74,0-50,0-5,2000-4000,CMP040,1656.14,0.8662,1434.6,2011-11-30,9,Regular
13363.0,18,2,892.5,0-50,0-5,0-2000,CMP042,1705.66,-0.4767,-813.16,2011-11-21,18,Regular
13364.0,71,1,134.96,50-100,0-5,0-2000,CMP043,1290.94,-0.8955,-1155.98,2011-09-29,71,Regular
13365.0,34,2,2225.37,0-50,0-5,2000-4000,CMP031,1157.44,0.9227,1067.93,2011-11-05,34,Regular
13366.0,50,1,56.16,50-100,0-5,0-2000,CMP004,327.19,-0.8284,-271.03,2011-10-20,50,Regular
13368.0,257,2,573.4,250-300,0-5,0-2000,CMP047,1540.55,-0.6278,-967.15,2011-03-27,257,Ocasional
13369.0,366,1,258.28000000000003,350-400,0-5,0-2000,CMP036,1302.05,-0.8016,-1043.77,2010-12-08,366,Ocasional
13370.0,372,1,754.87,350-400,0-5,0-2000,CMP010,360.67,1.093,394.2,2010-12-02,372,Ocasional
13372.0,90,1,328.64,50-100,0-5,0-2000,CMP041,1369.84,-0.7601,-1041.2,2011-09-10,90,Regular
13373.0,61,3,3312.25,50-100,0-5,2000-4000,CMP044,2078.39,0.5937,1233.86,2011-10-09,61,Regular
13375.0,89,1,778.65,50-100,0-5,0-2000,CMP022,435.33,0.7886,343.32,2011-09-11,89,Regular
13376.0,99,3,869.76,50-100,0-5,0-2000,CMP025,1048.37,-0.1704,-178.61,2011-09-01,99,Regular
13379.0,26,3,572.56,0-50,0-5,0-2000,CMP019,593.24,-0.0349,-20.68,2011-11-13,26,Regular
13381.0,32,6,3639.31,0-50,5-10,2000-4000,CMP006,191.74,17.9804,3447.57,2011-11-07,32,Regular
13382.0,281,1,222.99,250-300,0-5,0-2000,CMP009,327.94,-0.32,-104.95,2011-03-03,281,Ocasional
13384.0,31,7,4151.93,0-50,5-10,4000-6000,CMP042,1705.66,1.4342,2446.27,2011-11-08,31,Regular
13385.0,330,1,534.57,300-350,0-5,0-2000,CMP001,258.61,1.0671,275.96,2011-01-13,330,Ocasional
13388.0,131,2,677.1,100-150,0-5,0-2000,CMP017,524.29,0.2915,152.81,2011-07-31,131,Regular
13389.0,11,3,797.96,0-50,0-5,0-2000,CMP019,593.24,0.3451,204.72,2011-11-28,11,Regular
13390.0,75,1,544.08,50-100,0-5,0-2000,CMP023,517.75,0.0509,26.33,2011-09-25,75,Regular
13391.0,204,1,59.8,200-250,0-5,0-2000,CMP042,1705.66,-0.9649,-1645.86,2011-05-19,204,Ocasional
13394.0,2,8,2520.02,0-50,5-10,2000-4000,CMP028,1090.24,1.3114,1429.78,2011-12-07,2,Regular
13395.0,185,1,307.72,150-200,0-5,0-2000,CMP017,524.29,-0.4131,-216.57,2011-06-07,185,Ocasional
13396.0,29,2,1360.99,0-50,0-5,0-2000,CMP029,1146.55,0.187,214.44,2011-11-10,29,Regular
13397.0,73,5,1544.13,50-100,5-10,0-2000,CMP020,517.27,1.9852,1026.86,2011-09-27,73,Regular
13398.0,192,1,457.34,150-200,0-5,0-2000,CMP013,809.51,-0.435,-352.17,2011-05-31,192,Ocasional
13402.0,127,2,621.23,100-150,0-5,0-2000,CMP020,517.27,0.201,103.96,2011-08-04,127,Regular
13403.0,18,1,75.0,0-50,0-5,0-2000,CMP004,327.19,-0.7708,-252.19,2011-11-21,18,Regular
13404.0,1,2,252.49,0-50,0-5,0-2000,CMP005,191.74,0.3168,60.75,2011-12-08,1,Regular
13405.0,204,2,557.45,200-250,0-5,0-2000,CMP022,435.33,0.2805,122.12,2011-05-19,204,Ocasional
13410.0,24,5,1003.06,0-50,5-10,0-2000,CMP019,593.24,0.6908,409.82,2011-11-15,24,Regular
13411.0,107,1,213.55,100-150,0-5,0-2000,CMP042,1705.66,-0.8748,-1492.11,2011-08-24,107,Regular
13414.0,134,3,1390.5,100-150,0-5,0-2000,CMP017,524.29,1.6522,866.21,2011-07-28,134,Regular
13416.0,44,2,712.5,0-50,0-5,0-2000,CMP024,557.84,0.2772,154.66,2011-10-26,44,Regular
13417.0,5,2,640.83,0-50,0-5,0-2000,CMP026,1285.33,-0.5014,-644.5,2011-12-04,5,Regular
13418.0,12,18,6127.43,0-50,15-20,6000-8000,CMP002,434.92,13.0886,5692.51,2011-11-27,12,Engajado
13419.0,64,1,221.06,50-100,0-5,0-2000,CMP022,435.33,-0.4922,-214.27,2011-10-06,64,Regular
13420.0,150,2,159.85,150-200,0-5,0-2000,CMP005,191.74,-0.1663,-31.89,2011-07-12,150,Ocasional
13421.0,40,2,1823.21,0-50,0-5,0-2000,CMP047,1540.55,0.1835,282.66,2011-10-30,40,Regular
13422.0,64,1,2626.3,50-100,0-5,2000-4000,CMP015,458.19,4.7319,2168.11,2011-10-06,64,Regular
13425.0,108,3,1624.21,100-150,0-5,0-2000,CMP030,753.44,1.1557,870.77,2011-08-23,108,Regular
13426.0,1,10,3641.32,0-50,10-15,2000-4000,CMP009,327.94,10.1036,3313.38,2011-12-08,1,Regular
13427.0,19,3,582.6,0-50,0-5,0-2000,CMP048,1728.05,-0.6629,-1145.45,2011-11-20,19,Regular
13428.0,10,1,201.78,0-50,0-5,0-2000,CMP014,474.66,-0.5749,-272.88,2011-11-29,10,Regular
13429.0,11,4,1006.8,0-50,0-5,0-2000,CMP025,1048.37,-0.0397,-41.57,2011-11-28,11,Regular
13430.0,19,2,679.45,0-50,0-5,0-2000,CMP007,161.77,3.2001,517.68,2011-11-20,19,Regular
13431.0,67,2,1269.1,50-100,0-5,0-2000,CMP030,753.44,0.6844,515.66,2011-10-03,67,Regular
13434.0,74,2,534.24,50-100,0-5,0-2000,CMP013,809.51,-0.34,-275.27,2011-09-26,74,Regular
13435.0,5,7,3809.89,0-50,5-10,2000-4000,CMP045,1492.9,1.552,2316.99,2011-12-04,5,Regular
13436.0,2,1,196.89,0-50,0-5,0-2000,CMP006,191.74,0.0269,5.15,2011-12-07,2,Regular
13437.0,14,7,3408.06,0-50,5-10,2000-4000,CMP019,593.24,4.7448,2814.82,2011-11-25,14,Regular
13439.0,255,1,283.71,250-300,0-5,0-2000,CMP001,258.61,0.0971,25.1,2011-03-29,255,Ocasional
13441.0,92,1,296.64,50-100,0-5,0-2000,CMP013,809.51,-0.6336,-512.87,2011-09-08,92,Regular
13447.0,23,3,1129.14,0-50,0-5,0-2000,CMP024,557.84,1.0241,571.3,2011-11-16,23,Regular
13448.0,17,6,3534.69,0-50,5-10,2000-4000,CMP007,161.77,20.8501,3372.92,2011-11-22,17,Regular
13449.0,24,1,291.88,0-50,0-5,0-2000,CMP031,1157.44,-0.7478,-865.56,2011-11-15,24,Regular
13450.0,27,6,2043.72,0-50,5-10,2000-4000,CMP031,1157.44,0.7657,886.28,2011-11-12,27,Regular
13451.0,26,5,2898.26,0-50,5-10,2000-4000,CMP033,766.84,2.7795,2131.42,2011-11-13,26,Regular
13452.0,259,2,590.0,250-300,0-5,0-2000,CMP020,517.27,0.1406,72.73,2011-03-25,259,Ocasional
13453.0,166,2,356.98,150-200,0-5,0-2000,CMP019,593.24,-0.3983,-236.26,2011-06-26,166,Ocasional
13455.0,25,2,1058.34,0-50,0-5,0-2000,CMP024,557.84,0.8972,500.5,2011-11-14,25,Regular
13456.0,18,6,1766.72,0-50,5-10,0-2000,CMP015,458.19,2.8559,1308.53,2011-11-21,18,Regular
13458.0,7,14,9646.57,0-50,10-15,8000-10000,CMP018,643.37,13.9938,9003.2,2011-12-02,7,Engajado
13460.0,29,2,183.44,0-50,0-5,0-2000,CMP037,1534.16,-0.8804,-1350.72,2011-11-10,29,Regular
13461.0,39,3,1445.0,0-50,0-5,0-2000,CMP043,1290.94,0.1193,154.06,2011-10-31,39,Regular
13462.0,253,1,151.5,250-300,0-5,0-2000,CMP010,360.67,-0.5799,-209.17,2011-03-31,253,Ocasional
13464.0,58,1,674.68,50-100,0-5,0-2000,CMP014,474.66,0.4214,200.02,2011-10-12,58,Regular
13466.0,184,1,307.90000000000003,150-200,0-5,0-2000,CMP026,1285.33,-0.7605,-977.43,2011-06-08,184,Ocasional
13467.0,11,2,1071.91,0-50,0-5,0-2000,CMP019,593.24,0.8069,478.67,2011-11-28,11,Regular
13468.0,2,37,5704.97,0-50,,4000-6000,CMP003,367.99,14.5031,5336.98,2011-12-07,2,Engajado
13470.0,99,2,165.0,50-100,0-5,0-2000,CMP005,191.74,-0.1395,-26.74,2011-09-01,99,Regular
13471.0,1,4,2501.84,0-50,0-5,2000-4000,CMP039,1875.82,0.3337,626.02,2011-12-08,1,Regular
13473.0,61,2,422.64,50-100,0-5,0-2000,CMP027,863.77,-0.5107,-441.13,2011-10-09,61,Regular
13474.0,236,1,226.84,200-250,0-5,0-2000,CMP001,258.61,-0.1228,-31.77,2011-04-17,236,Ocasional
13475.0,191,4,1431.78,150-200,0-5,0-2000,CMP013,809.51,0.7687,622.27,2011-06-01,191,Ocasional
13476.0,179,2,1238.47,150-200,0-5,0-2000,CMP013,809.51,0.5299,428.96,2011-06-13,179,Ocasional
13477.0,38,6,1454.58,0-50,5-10,0-2000,CMP027,863.77,0.684,590.81,2011-11-01,38,Regular
13479.0,201,2,300.95,200-250,0-5,0-2000,CMP001,258.61,0.1637,42.34,2011-05-22,201,Ocasional
13481.0,46,5,1804.56,0-50,5-10,0-2000,CMP010,360.67,4.0034,1443.89,2011-10-24,46,Regular
13482.0,232,1,184.64,200-250,0-5,0-2000,CMP032,842.78,-0.7809,-658.14,2011-04-21,232,Ocasional
13483.0,66,1,140.34,50-100,0-5,0-2000,CMP005,191.74,-0.2681,-51.4,2011-10-04,66,Regular
13484.0,241,1,313.8,200-250,0-5,0-2000,CMP027,863.77,-0.6367,-549.97,2011-04-12,241,Ocasional
13485.0,233,1,454.24,200-250,0-5,0-2000,CMP013,809.51,-0.4389,-355.27,2011-04-20,233,Ocasional
13486.0,78,3,1122.41,50-100,0-5,0-2000,CMP009,327.94,2.4226,794.47,2011-09-22,78,Regular
13487.0,58,3,575.4,50-100,0-5,0-2000,CMP014,474.66,0.2122,100.74,2011-10-12,58,Regular
13488.0,17,13,8968.31,0-50,10-15,8000-10000,CMP040,1656.14,4.4152,7312.17,2011-11-22,17,Engajado
13489.0,105,4,449.52,100-150,0-5,0-2000,CMP035,1415.25,-0.6824,-965.73,2011-08-26,105,Regular
13491.0,52,10,1215.82,50-100,10-15,0-2000,CMP032,842.78,0.4426,373.04,2011-10-18,52,Regular
13492.0,136,3,1269.84,100-150,0-5,0-2000,CMP019,593.24,1.1405,676.6,2011-07-26,136,Regular
13493.0,275,2,498.63,250-300,0-5,0-2000,CMP027,863.77,-0.4227,-365.14,2011-03-09,275,Ocasional
13494.0,312,1,316.26000000000005,300-350,0-5,0-2000,CMP012,440.78,-0.2825,-124.52,2011-01-31,312,Ocasional
13495.0,8,5,2044.87,0-50,5-10,2000-4000,CMP026,1285.33,0.5909,759.54,2011-12-01,8,Regular
13496.0,11,2,653.33,0-50,0-5,0-2000,CMP039,1875.82,-0.6517,-1222.49,2011-11-28,11,Regular
13497.0,283,2,348.05,250-300,0-5,0-2000,CMP002,434.92,-0.1997,-86.87,2011-03-01,283,Ocasional
13499.0,18,5,1159.11,0-50,5-10,0-2000,CMP009,327.94,2.5345,831.17,2011-11-21,18,Regular
13500.0,23,3,1166.77,0-50,0-5,0-2000,CMP012,440.78,1.6471,725.99,2011-11-16,23,Regular
13501.0,288,1,1340.32,250-300,0-5,0-2000,CMP003,367.99,2.6423,972.33,2011-02-24,288,Ocasional
13502.0,17,3,292.0,0-50,0-5,0-2000,CMP005,191.74,0.5229,100.26,2011-11-22,17,Regular
13503.0,71,1,216.85,50-100,0-5,0-2000,CMP016,459.04,-0.5276,-242.19,2011-09-29,71,Regular
13504.0,64,1,295.93,50-100,0-5,0-2000,CMP012,440.78,-0.3286,-144.85,2011-10-06,64,Regular
13505.0,73,4,3633.63,50-100,0-5,2000-4000,CMP045,1492.9,1.4339,2140.73,2011-09-27,73,Regular
13506.0,316,2,458.52,300-350,0-5,0-2000,CMP032,842.78,-0.4559,-384.26,2011-01-27,316,Ocasional
13507.0,3,4,2479.16,0-50,0-5,2000-4000,CMP027,863.77,1.8702,1615.39,2011-12-06,3,Regular
13508.0,244,1,110.97,200-250,0-5,0-2000,CMP007,161.77,-0.314,-50.8,2011-04-09,244,Ocasional
13509.0,9,6,964.72,0-50,5-10,0-2000,CMP018,643.37,0.4995,321.35,2011-11-30,9,Regular
13510.0,1,4,1791.56,0-50,0-5,0-2000,CMP035,1415.25,0.2659,376.31,2011-12-08,1,Regular
13512.0,261,1,251.21,250-300,0-5,0-2000,CMP008,409.05,-0.3859,-157.84,2011-03-23,261,Ocasional
13513.0,127,1,205.1,100-150,0-5,0-2000,CMP018,643.37,-0.6812,-438.27,2011-08-04,127,Regular
13514.0,74,1,152.20000000000002,50-100,0-5,0-2000,CMP011,150.3,0.0126,1.9,2011-09-26,74,Regular
13515.0,73,4,891.12,50-100,0-5,0-2000,CMP023,517.75,0.7211,373.37,2011-09-27,73,Regular
13516.0,21,3,1389.41,0-50,0-5,0-2000,CMP020,517.27,1.686,872.14,2011-11-18,21,Regular
13517.0,60,3,2128.42,50-100,0-5,2000-4000,CMP026,1285.33,0.6559,843.09,2011-10-10,60,Regular
13518.0,86,1,627.16,50-100,0-5,0-2000,CMP044,2078.39,-0.6982,-1451.23,2011-09-14,86,Regular
13519.0,78,1,122.75,50-100,0-5,0-2000,CMP030,753.44,-0.8371,-630.69,2011-09-22,78,Regular
13520.0,59,6,2984.35,50-100,5-10,2000-4000,CMP014,474.66,5.2873,2509.69,2011-10-11,59,Regular
13521.0,1,3,1070.47,0-50,0-5,0-2000,CMP036,1302.05,-0.1779,-231.58,2011-12-08,1,Regular
13522.0,30,1,125.8,0-50,0-5,0-2000,CMP013,809.51,-0.8446,-683.71,2011-11-09,30,Regular
13523.0,33,5,3964.88,0-50,5-10,2000-4000,CMP045,1492.9,1.6558,2471.98,2011-11-06,33,Regular
13524.0,41,5,680.1800000000001,0-50,5-10,0-2000,CMP031,1157.44,-0.4123,-477.26,2011-10-29,41,Regular
13525.0,15,2,628.78,0-50,0-5,0-2000,CMP019,593.24,0.0599,35.54,2011-11-24,15,Regular
13527.0,34,7,2242.36,0-50,5-10,2000-4000,CMP003,367.99,5.0935,1874.37,2011-11-05,34,Regular
13529.0,79,2,307.76,50-100,0-5,0-2000,CMP014,474.66,-0.3516,-166.9,2011-09-21,79,Regular
13531.0,205,2,483.8,200-250,0-5,0-2000,CMP023,517.75,-0.0656,-33.95,2011-05-18,205,Ocasional
13532.0,34,1,210.31,0-50,0-5,0-2000,CMP019,593.24,-0.6455,-382.93,2011-11-05,34,Regular
13533.0,183,3,269.09,150-200,0-5,0-2000,CMP007,161.77,0.6634,107.32,2011-06-09,183,Ocasional
13534.0,2,25,5870.08,0-50,25-30,4000-6000,CMP014,474.66,11.3669,5395.42,2011-12-07,2,Engajado
13536.0,1,7,3444.39,0-50,5-10,2000-4000,CMP043,1290.94,1.6681,2153.45,2011-12-08,1,Regular
13538.0,43,7,1280.85,0-50,5-10,0-2000,CMP047,1540.55,-0.1686,-259.7,2011-10-27,43,Regular
13539.0,86,3,631.34,50-100,0-5,0-2000,CMP023,517.75,0.2194,113.59,2011-09-14,86,Regular
13544.0,40,2,276.06,0-50,0-5,0-2000,CMP005,191.74,0.4398,84.32,2011-10-30,40,Regular
13546.0,12,3,621.09,0-50,0-5,0-2000,CMP015,458.19,0.3555,162.9,2011-11-27,12,Regular
13548.0,96,2,678.16,50-100,0-5,0-2000,CMP002,434.92,0.5593,243.24,2011-09-04,96,Regular
13549.0,26,7,918.2,0-50,5-10,0-2000,CMP040,1656.14,-0.4456,-737.94,2011-11-13,26,Regular
13551.0,319,1,91.8,300-350,0-5,0-2000,CMP004,327.19,-0.7194,-235.39,2011-01-24,319,Ocasional
13552.0,66,12,3740.07,50-100,10-15,2000-4000,CMP035,1415.25,1.6427,2324.82,2011-10-04,66,Engajado
13555.0,74,4,4098.88,50-100,0-5,4000-6000,CMP025,1048.37,2.9098,3050.51,2011-09-26,74,Regular
13557.0,28,2,584.0600000000001,0-50,0-5,0-2000,CMP024,557.84,0.047,26.22,2011-11-11,28,Regular
13558.0,6,4,594.52,0-50,0-5,0-2000,CMP027,863.77,-0.3117,-269.25,2011-12-03,6,Regular
13560.0,7,1,171.42000000000002,0-50,0-5,0-2000,CMP035,1415.25,-0.8789,-1243.83,2011-12-02,7,Regular
13561.0,216,1,141.86,200-250,0-5,0-2000,CMP006,191.74,-0.2601,-49.88,2011-05-07,216,Ocasional
13562.0,82,3,1799.3300000000002,50-100,0-5,0-2000,CMP002,434.92,3.1372,1364.41,2011-09-18,82,Regular
13563.0,84,2,777.53,50-100,0-5,0-2000,CMP010,360.67,1.1558,416.86,2011-09-16,84,Regular
13564.0,354,2,1174.03,350-400,0-5,0-2000,CMP039,1875.82,-0.3741,-701.79,2010-12-20,354,Ocasional
13565.0,19,2,240.22,0-50,0-5,0-2000,CMP038,1347.91,-0.8218,-1107.69,2011-11-20,19,Regular
13566.0,41,2,856.84,0-50,0-5,0-2000,CMP025,1048.37,-0.1827,-191.53,2011-10-29,41,Regular
13568.0,173,1,187.05,150-200,0-5,0-2000,CMP017,524.29,-0.6432,-337.24,2011-06-19,173,Ocasional
13569.0,17,2,337.12,0-50,0-5,0-2000,CMP027,863.77,-0.6097,-526.65,2011-11-22,17,Regular
13570.0,243,1,239.49,200-250,0-5,0-2000,CMP005,191.74,0.249,47.75,2011-04-10,243,Ocasional
13571.0,13,12,2088.94,0-50,10-15,2000-4000,CMP046,1856.27,0.1253,232.67,2011-11-26,13,Regular
13572.0,206,1,1384.25,200-250,0-5,0-2000,CMP019,593.24,1.3334,791.01,2011-05-17,206,Ocasional
13573.0,50,2,290.25,50-100,0-5,0-2000,CMP011,150.3,0.9311,139.95,2011-10-20,50,Regular
13575.0,23,5,732.07,0-50,5-10,0-2000,CMP022,435.33,0.6816,296.74,2011-11-16,23,Regular
13576.0,10,18,6717.34,0-50,15-20,6000-8000,CMP005,191.74,34.0336,6525.6,2011-11-29,10,Engajado
13577.0,25,4,1687.6,0-50,0-5,0-2000,CMP016,459.04,2.6764,1228.56,2011-11-14,25,Regular
13579.0,15,2,467.04,0-50,0-5,0-2000,CMP029,1146.55,-0.5927,-679.51,2011-11-24,15,Regular
13581.0,309,1,118.0,300-350,0-5,0-2000,CMP003,367.99,-0.6793,-249.99,2011-02-03,309,Ocasional
13583.0,156,1,781.03,150-200,0-5,0-2000,CMP025,1048.37,-0.255,-267.34,2011-07-06,156,Ocasional
13584.0,307,1,142.4,300-350,0-5,0-2000,CMP007,161.77,-0.1197,-19.37,2011-02-05,307,Ocasional
13587.0,64,1,712.4,50-100,0-5,0-2000,CMP018,643.37,0.1073,69.03,2011-10-06,64,Regular
13588.0,16,9,2478.95,0-50,5-10,2000-4000,CMP026,1285.33,0.9286,1193.62,2011-11-23,16,Regular
13589.0,15,2,379.65,0-50,0-5,0-2000,CMP017,524.29,-0.2759,-144.64,2011-11-24,15,Regular
13590.0,11,6,1981.92,0-50,5-10,0-2000,CMP040,1656.14,0.1967,325.78,2011-11-28,11,Regular
13591.0,65,3,1117.13,50-100,0-5,0-2000,CMP015,458.19,1.4381,658.94,2011-10-05,65,Regular
13592.0,36,4,247.96,0-50,0-5,0-2000,CMP016,459.04,-0.4598,-211.08,2011-11-03,36,Regular
13593.0,108,5,2011.88,100-150,5-10,2000-4000,CMP032,842.78,1.3872,1169.1,2011-08-23,108,Regular
13594.0,53,1,396.97,50-100,0-5,0-2000,CMP027,863.77,-0.5404,-466.8,2011-10-17,53,Regular
13596.0,6,2,664.11,0-50,0-5,0-2000,CMP042,1705.66,-0.6106,-1041.55,2011-12-03,6,Regular
13598.0,47,1,160.04,0-50,0-5,0-2000,CMP027,863.77,-0.8147,-703.73,2011-10-23,47,Regular
13599.0,1,21,5149.92,0-50,20-25,4000-6000,CMP021,690.41,6.4592,4459.51,2011-12-08,1,Engajado
13600.0,312,1,219.52,300-350,0-5,0-2000,CMP001,258.61,-0.1512,-39.09,2011-01-31,312,Ocasional
13601.0,45,2,693.32,0-50,0-5,0-2000,CMP014,474.66,0.4607,218.66,2011-10-25,45,Regular
13602.0,65,1,428.89,50-100,0-5,0-2000,CMP025,1048.37,-0.5909,-619.48,2011-10-05,65,Regular
13603.0,26,1,164.34,0-50,0-5,0-2000,CMP002,434.92,-0.6221,-270.58,2011-11-13,26,Regular
13606.0,29,3,276.75,0-50,0-5,0-2000,CMP014,474.66,-0.417,-197.91,2011-11-10,29,Regular
13607.0,40,1,675.51,0-50,0-5,0-2000,CMP025,1048.37,-0.3557,-372.86,2011-10-30,40,Regular
13610.0,12,7,1082.33,0-50,5-10,0-2000,CMP017,524.29,1.0644,558.04,2011-11-27,12,Regular
13611.0,89,3,1154.4,50-100,0-5,0-2000,CMP031,1157.44,-0.0026,-3.04,2011-09-11,89,Regular
13614.0,24,4,1585.46,0-50,0-5,0-2000,CMP011,150.3,9.5486,1435.16,2011-11-15,24,Regular
13615.0,319,1,417.69,300-350,0-5,0-2000,CMP008,409.05,0.0211,8.64,2011-01-24,319,Ocasional
13617.0,40,3,544.18,0-50,0-5,0-2000,CMP029,1146.55,-0.5254,-602.37,2011-10-30,40,Regular
13618.0,174,1,177.34,150-200,0-5,0-2000,CMP014,474.66,-0.6264,-297.32,2011-06-18,174,Ocasional
13621.0,117,1,213.85,100-150,0-5,0-2000,CMP024,557.84,-0.6166,-343.99,2011-08-14,117,Regular
13623.0,31,5,727.74,0-50,5-10,0-2000,CMP020,517.27,0.4069,210.47,2011-11-08,31,Regular
13626.0,253,1,257.23,250-300,0-5,0-2000,CMP007,161.77,0.5901,95.46,2011-03-31,253,Ocasional
13627.0,59,5,1638.47,50-100,5-10,0-2000,CMP043,1290.94,0.2692,347.53,2011-10-11,59,Regular
13629.0,23,11,7792.36,0-50,10-15,6000-8000,CMP042,1705.66,3.5685,6086.7,2011-11-16,23,Engajado
13630.0,5,7,2031.78,0-50,5-10,2000-4000,CMP039,1875.82,0.0831,155.96,2011-12-04,5,Regular
13631.0,100,11,3070.42,100-150,10-15,2000-4000,CMP025,1048.37,1.9288,2022.05,2011-08-31,100,Regular
13632.0,25,5,2118.93,0-50,5-10,2000-4000,CMP035,1415.25,0.4972,703.68,2011-11-14,25,Regular
13634.0,33,5,1547.36,0-50,5-10,0-2000,CMP017,524.29,1.9513,1023.07,2011-11-06,33,Regular
13635.0,68,1,1071.03,50-100,0-5,0-2000,CMP009,327.94,2.2659,743.09,2011-10-02,68,Regular
13636.0,37,5,949.12,0-50,5-10,0-2000,CMP041,1369.84,-0.3071,-420.72,2011-11-02,37,Regular
13637.0,52,3,803.05,50-100,0-5,0-2000,CMP010,360.67,1.2266,442.38,2011-10-18,52,Regular
13638.0,16,1,122.64,0-50,0-5,0-2000,CMP045,1492.9,-0.9179,-1370.26,2011-11-23,16,Regular
13639.0,74,1,1033.34,50-100,0-5,0-2000,CMP020,517.27,0.9977,516.07,2011-09-26,74,Regular
13642.0,216,1,312.28,200-250,0-5,0-2000,CMP012,440.78,-0.2915,-128.5,2011-05-07,216,Ocasional
13643.0,31,3,519.44,0-50,0-5,0-2000,CMP023,517.75,0.0033,1.69,2011-11-08,31,Regular
13644.0,16,4,2624.26,0-50,0-5,2000-4000,CMP044,2078.39,0.2626,545.87,2011-11-23,16,Regular
13645.0,120,1,252.1,100-150,0-5,0-2000,CMP027,863.77,-0.7081,-611.67,2011-08-11,120,Regular
